"pollster","pollster_rating_name","sample_size","candidate_name","pct"
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Donald Trump",46
"Targoz Market Research","Targoz Market Research",1075,"Donald Trump",59
"Targoz Market Research","Targoz Market Research",1164,"Donald Trump",46
"Targoz Market Research","Targoz Market Research",872,"Donald Trump",48
"Targoz Market Research","Targoz Market Research",1118,"Donald Trump",52
"Targoz Market Research","Targoz Market Research",844,"Donald Trump",53
"Morning Consult","Morning Consult",5000,"Donald Trump",41
"Morning Consult","Morning Consult",5000,"Joe Biden",42
"Zogby","Zogby Analytics",869,"Joe Biden",51.1
"Zogby","Zogby Analytics",869,"Donald Trump",48.9
"Zogby","Zogby Analytics",869,"Joe Biden",41.2
"Zogby","Zogby Analytics",869,"Donald Trump",42.6
"Selzer","Selzer & Co.",784,"Joe Biden",40
"Selzer","Selzer & Co.",784,"Donald Trump",40
"Remington","Remington Research Group",806,"Donald Trump",52
"Remington","Remington Research Group",806,"Donald Trump",49
"J.L. Partners","J.L. Partners",1000,"Joe Biden",44
"J.L. Partners","J.L. Partners",1000,"Donald Trump",45
"Zogby","Zogby Analytics",628,"Joe Biden",49
"Zogby","Zogby Analytics",628,"Donald Trump",51
"Zogby","Zogby Analytics",628,"Donald Trump",44.5
"Marist","Marist College",1218,"Joe Biden",49
"Marist","Marist College",1218,"Donald Trump",46
"Marist","Marist College",1218,"Joe Biden",44
"YouGov","YouGov",1296,"Joe Biden",43
"YouGov","YouGov",1296,"Donald Trump",42
"Morning Consult","Morning Consult",804,"Joe Biden",43
"Morning Consult","Morning Consult",801,"Donald Trump",48
"Morning Consult","Morning Consult",706,"Joe Biden",44
"Morning Consult","Morning Consult",706,"Donald Trump",44
"Morning Consult","Morning Consult",503,"Joe Biden",46
"Morning Consult","Morning Consult",503,"Donald Trump",43
"Morning Consult","Morning Consult",702,"Joe Biden",43
"Morning Consult","Morning Consult",702,"Donald Trump",47
"Morning Consult","Morning Consult",807,"Donald Trump",46
"Morning Consult","Morning Consult",700,"Joe Biden",44
"Morning Consult","Morning Consult",700,"Donald Trump",46
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",820,"Joe Biden",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",820,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",820,"Donald Trump",40
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1007,"Joe Biden",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1007,"Donald Trump",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1007,"Ron DeSantis",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1007,"Joe Biden",45
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1007,"Donald Trump",45
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1007,"Joe Biden",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",627,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",627,"Donald Trump",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1100,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",761,"Joe Biden",40
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",761,"Donald Trump",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",761,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",736,"Donald Trump",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",736,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",900,"Joe Biden",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",900,"Donald Trump",42
"Morning Consult","Morning Consult",5000,"Donald Trump",42
"Morning Consult","Morning Consult",5000,"Joe Biden",41
"Big Data Poll","Big Data Poll",2181,"Donald Trump",40.7
"Big Data Poll","Big Data Poll",2181,"Donald Trump",40.6
"MRG (Marketing Resource Group)","Marketing Resource Group (MRG)",600,"Donald Trump",41.6
"MRG (Marketing Resource Group)","Marketing Resource Group (MRG)",600,"Gretchen Whitmer",46.2
"MRG (Marketing Resource Group)","Marketing Resource Group (MRG)",600,"Donald Trump",40.4
"HarrisX","Harris Insights & Analytics",2982,"Joe Biden",41
"HarrisX","Harris Insights & Analytics",2982,"Donald Trump",45
"Echelon Insights","Echelon Insights",1033,"Donald Trump",41
"Cygnal","Cygnal",2000,"Joe Biden",45.2
"Cygnal","Cygnal",2000,"Donald Trump",45.1
"Emerson","Emerson College",438,"Donald Trump",44.6
"Emerson","Emerson College",430,"Donald Trump",45.3
"Emerson","Emerson College",490,"Donald Trump",54.5
"Emerson","Emerson College",532,"Donald Trump",42
"Emerson","Emerson College",491,"Donald Trump",50.2
"Emerson","Emerson College",487,"Donald Trump",47
"Emerson","Emerson College",539,"Donald Trump",59.3
"Emerson","Emerson College",462,"Donald Trump",47.5
"Emerson","Emerson College",464,"Donald Trump",43.5
"Emerson","Emerson College",423,"Donald Trump",46.8
"Emerson","Emerson College",419,"Donald Trump",54
"Emerson","Emerson College",432,"Donald Trump",50.3
"Emerson","Emerson College",468,"Joe Biden",43.4
"Emerson","Emerson College",435,"Donald Trump",56.6
"Emerson","Emerson College",468,"Joe Biden",44.1
"Emerson","Emerson College",468,"Donald Trump",42.5
"Emerson","Emerson College",442,"Joe Biden",41.8
"Emerson","Emerson College",447,"Donald Trump",48.6
"Emerson","Emerson College",410,"Donald Trump",55.3
"Emerson","Emerson College",450,"Donald Trump",54.6
"Emerson","Emerson College",447,"Donald Trump",55
"SurveyUSA","SurveyUSA",2330,"Joe Biden",43
"SurveyUSA","SurveyUSA",2330,"Donald Trump",43
"CNN/SSRS","CNN",1251,"Joe Biden",46
"CNN/SSRS","CNN",1251,"Donald Trump",45
"Big Village","Big Village",3030,"Donald Trump",40.9
"Big Village","Big Village",2474,"Joe Biden",41.5
"Big Village","Big Village",2474,"Donald Trump",43.5
"Big Village","Big Village",2207,"Joe Biden",44.2
"Big Village","Big Village",2207,"Donald Trump",45
"Quinnipiac","Quinnipiac University",1725,"Joe Biden",45
"Quinnipiac","Quinnipiac University",1725,"Donald Trump",47
"Premise","Premise",1784,"Donald Trump",42
"Premise","Premise",1337,"Donald Trump",45
"Data Viewpoint","Data Viewpoint",533,"Joe Biden",57.6
"Data Viewpoint","Data Viewpoint",533,"Nikki Haley",42.4
"HarrisX","Harris Insights & Analytics",1615,"Joe Biden",42
"HarrisX","Harris Insights & Analytics",1615,"Donald Trump",45
"Cygnal","Cygnal",506,"Donald Trump",47.2
"Cygnal","Cygnal",506,"Donald Trump",47.7
"TIPP","TIPP Insights",1262,"Joe Biden",42
"TIPP","TIPP Insights",1262,"Donald Trump",42
"Echelon Insights","Echelon Insights",1011,"Joe Biden",43
"Echelon Insights","Echelon Insights",1011,"Donald Trump",46
"Echelon Insights","Echelon Insights",1011,"Donald Trump",40
"Echelon Insights","Echelon Insights",1011,"Joe Biden",42
"Echelon Insights","Echelon Insights",1011,"Ron DeSantis",41
"Marist","Marist College",1137,"Joe Biden",49
"Marist","Marist College",1137,"Donald Trump",47
"Marist","Marist College",1137,"Joe Biden",40
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Joe Biden",44
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Nikki Haley",45
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Joe Biden",47
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Donald Trump",45
"Gonzales Research & Media Services","Gonzales Research & Marketing Strategies Inc.",818,"Joe Biden",56.1
"Gonzales Research & Media Services","Gonzales Research & Marketing Strategies Inc.",818,"Joe Biden",56.2
"Gonzales Research & Media Services","Gonzales Research & Marketing Strategies Inc.",818,"Joe Biden",55.9
"Gonzales Research & Media Services","Gonzales Research & Marketing Strategies Inc.",818,"Joe Biden",53.4
"PPP","Public Policy Polling",679,"Joe Biden",48
"PPP","Public Policy Polling",679,"Donald Trump",44
"PPP","Public Policy Polling",673,"Joe Biden",48
"PPP","Public Policy Polling",673,"Donald Trump",45
"PPP","Public Policy Polling",673,"Donald Trump",44
"YouGov","YouGov",1293,"Joe Biden",45
"YouGov","YouGov",1293,"Donald Trump",40
"McLaughlin","McLaughlin & Associates",1000,"Donald Trump",43
"McLaughlin","McLaughlin & Associates",1000,"Donald Trump",40
"Clarity","Clarity Campaign Labs",1062,"Joe Biden",42
"Clarity","Clarity Campaign Labs",1062,"Donald Trump",46
"Clarity","Clarity Campaign Labs",1062,"Joe Biden",43
"Marquette Law School","Marquette University Law School",1007,"Joe Biden",48
"Marquette Law School","Marquette University Law School",1007,"Donald Trump",52
"Marquette Law School","Marquette University Law School",868,"Joe Biden",48
"Marquette Law School","Marquette University Law School",868,"Donald Trump",51
"Marquette Law School","Marquette University Law School",690,"Joe Biden",51
"Marquette Law School","Marquette University Law School",690,"Donald Trump",49
"Marquette Law School","Marquette University Law School",1007,"Joe Biden",49
"Marquette Law School","Marquette University Law School",1007,"Ron DeSantis",50
"Marquette Law School","Marquette University Law School",868,"Ron DeSantis",51
"Marquette Law School","Marquette University Law School",690,"Ron DeSantis",48
"Morning Consult","Morning Consult",6000,"Donald Trump",42
"Gravis Marketing (post 2020)","Gravis Marketing",1262,"Joe Biden",40
"Gravis Marketing (post 2020)","Gravis Marketing",1262,"Donald Trump",41
"ABC/Washington Post","ABC News/The Washington Post",1006,"Joe Biden",42
"ABC/Washington Post","ABC News/The Washington Post",1006,"Donald Trump",51
"ABC/Washington Post","ABC News/The Washington Post",890,"Joe Biden",42
"ABC/Washington Post","ABC News/The Washington Post",890,"Donald Trump",52
"J.L. Partners","J.L. Partners",1000,"Joe Biden",44
"J.L. Partners","J.L. Partners",1000,"Nikki Haley",40
"J.L. Partners","J.L. Partners",1000,"Ron DeSantis",44
"J.L. Partners","J.L. Partners",1000,"Tim Scott",40
"J.L. Partners","J.L. Partners",1000,"Joe Biden",41
"J.L. Partners","J.L. Partners",1000,"Ron DeSantis",43
"Change Research","Change Research",1437,"Joe Biden",47
"Change Research","Change Research",1437,"Donald Trump",42
"Change Research","Change Research",1437,"Joe Biden",40
"Change Research","Change Research",1451,"Donald Trump",54
"Change Research","Change Research",1451,"Donald Trump",51
"Change Research","Change Research",1451,"Donald Trump",49
"Change Research","Change Research",1559,"Joe Biden",43
"Change Research","Change Research",1559,"Donald Trump",48
"Change Research","Change Research",1559,"Donald Trump",45
"Change Research","Change Research",1559,"Donald Trump",42
"WPAi","WPA Intelligence",1005,"Joe Biden",43
"WPAi","WPA Intelligence",1005,"Donald Trump",41
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Ron DeSantis",45
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Joe Biden",41
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Nikki Haley",46
"HarrisX","Harris Insights & Analytics",3015,"Joe Biden",41
"HarrisX","Harris Insights & Analytics",3015,"Donald Trump",46
"ActiVote","ActiVote",676,"Joe Biden",48.3
"ActiVote","ActiVote",676,"Donald Trump",51.7
"Emerson","Emerson College",1125,"Joe Biden",44.5
"Emerson","Emerson College",1125,"Donald Trump",45.2
"Emerson","Emerson College",1125,"Joe Biden",41.9
"Emerson","Emerson College",1125,"Donald Trump",43.3
"YouGov","YouGov",1097,"Joe Biden",44
"YouGov","YouGov",1097,"Donald Trump",44
"YouGov","YouGov",1097,"Ron DeSantis",41
"YouGov","YouGov",1097,"Joe Biden",42
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Joe Biden",44
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Joe Biden",50
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Joe Biden",45
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Joe Biden",49
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Joe Biden",47
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Joe Biden",52
"U. New Hampshire","University of New Hampshire Survey Center",2018,"Donald Trump",40
"YouGov Blue","YouGov",3098,"Joe Biden",52
"YouGov Blue","YouGov",3098,"Donald Trump",47
"YouGov Blue","YouGov",3098,"Joe Biden",51
"YouGov Blue","YouGov",3098,"Ron DeSantis",47
"YouGov Blue","YouGov",3098,"Joe Biden",45
"YouGov Blue","YouGov",3098,"Donald Trump",42
"YouGov Blue","YouGov",3098,"Joe Biden",46
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1124,"Donald Trump",42
"National Public Affairs","National Public Affairs",622,"Joe Biden",47
"National Public Affairs","National Public Affairs",622,"Donald Trump",45
"YouGov","YouGov",2525,"Joe Biden",49
"YouGov","YouGov",2525,"Donald Trump",50
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Joe Biden",40
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Donald Trump",44
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Joe Biden",42
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Nikki Haley",41
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Kamala Harris",40
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Donald Trump",46
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Kamala Harris",44
"HarrisX/Harris Poll","Harris Insights & Analytics",2103,"Kamala Harris",43
"Ipsos","Ipsos",1000,"Joe Biden",44
"Rasmussen","Rasmussen Reports",979,"Joe Biden",43
"Rasmussen","Rasmussen Reports",979,"Donald Trump",42
"Siena","Siena College",804,"Joe Biden",52
"YouGov","YouGov",1334,"Joe Biden",44
"YouGov","YouGov",1334,"Donald Trump",43
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Joe Biden",46
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Joe Biden",47
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Ron DeSantis",44
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Joe Biden",44
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Tim Scott",43
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Joe Biden",43
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Nikki Haley",45
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Vivek G. Ramaswamy",45
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Mike Pence",44
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Joe Biden",42
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1012,"Chris Christie",41
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Joe Biden",46
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Donald Trump",43
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Joe Biden",48
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Ron DeSantis",42
"Rasmussen","Rasmussen Reports",1061,"Donald Trump",47
"Quinnipiac","Quinnipiac University",1726,"Joe Biden",47
"Quinnipiac","Quinnipiac University",1726,"Donald Trump",46
"HarrisX","Harris Insights & Analytics",3015,"Joe Biden",43
"HarrisX","Harris Insights & Analytics",3015,"Donald Trump",44
"Project Home Fire","Project Home Fire",2008,"Joe Biden",52
"Project Home Fire","Project Home Fire",2008,"Donald Trump",48
"Morning Consult","Morning Consult",6000,"Joe Biden",44
"Emerson","Emerson College",896,"Donald Trump",50
"Emerson","Emerson College",896,"Donald Trump",47.5
"Cygnal","Cygnal",2000,"Joe Biden",45.6
"Cygnal","Cygnal",2000,"Donald Trump",44.3
"Change Research","Change Research",914,"Joe Biden",42
"Change Research","Change Research",914,"Donald Trump",46
"Premise","Premise",1701,"Donald Trump",42
"Premise","Premise",1387,"Donald Trump",44
"PPIC","Public Policy Institute of California",1146,"Joe Biden",57
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1187,"Joe Biden",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1187,"Donald Trump",42
"Morning Consult","Morning Consult",6000,"Donald Trump",41
"Echelon Insights","Echelon Insights",1022,"Joe Biden",45
"Echelon Insights","Echelon Insights",1022,"Donald Trump",46
"Echelon Insights","Echelon Insights",1022,"Joe Biden",44
"Echelon Insights","Echelon Insights",1022,"Ron DeSantis",40
"CNN/SSRS","CNN",1259,"Joe Biden",46
"CNN/SSRS","CNN",1259,"Donald Trump",47
"CNN/SSRS","CNN",1259,"Joe Biden",43
"CNN/SSRS","CNN",1259,"Nikki Haley",49
"CNN/SSRS","CNN",1259,"Joe Biden",44
"CNN/SSRS","CNN",1259,"Mike Pence",46
"CNN/SSRS","CNN",1259,"Tim Scott",46
"CNN/SSRS","CNN",1259,"Vivek G. Ramaswamy",45
"CNN/SSRS","CNN",1259,"Joe Biden",42
"CNN/SSRS","CNN",1259,"Chris Christie",44
"CNN/SSRS","CNN",1259,"Joe Biden",47
"CNN/SSRS","CNN",1259,"Ron DeSantis",47
"PRRI","Public Religion Research Institute",1000,"Joe Biden",48
"PRRI","Public Religion Research Institute",1000,"Donald Trump",46
"PRRI","Public Religion Research Institute",1167,"Joe Biden",41
"PRRI","Public Religion Research Institute",1165,"Donald Trump",43
"Fabrizio/GBAO","Fabrizio, Lee & Associates/GBAO",1500,"Donald Trump",40
"Fabrizio/GBAO","Fabrizio, Lee & Associates/GBAO",1500,"Joe Biden",46
"Fabrizio/GBAO","Fabrizio, Lee & Associates/GBAO",1500,"Donald Trump",46
"YouGov","YouGov",1303,"Joe Biden",43
"YouGov","YouGov",1303,"Donald Trump",44
"UC Berkeley","University of California Berkeley Institute of Governmental Studies",6030,"Joe Biden",51
"Big Data Poll","Big Data Poll",1316,"Donald Trump",45
"Big Data Poll","Big Data Poll",1316,"Donald Trump",45.5
"Big Village","Big Village",2029,"Donald Trump",42.3
"Big Village","Big Village",1667,"Joe Biden",43.3
"Big Village","Big Village",1667,"Donald Trump",43.7
"Big Village","Big Village",1667,"Joe Biden",42.9
"Cor Strategies","Cor Services, Inc.",811,"Joe Biden",55
"Cor Strategies","Cor Services, Inc.",811,"Joe Biden",53
"Emerson","Emerson College",1000,"Donald Trump",44.1
"HarrisX","Harris Insights & Analytics",2013,"Joe Biden",45
"HarrisX","Harris Insights & Analytics",2013,"Donald Trump",44
"WPAi","WPA Intelligence",500,"Donald Trump",57
"PPP","Public Policy Polling",767,"Joe Biden",49
"PPP","Public Policy Polling",767,"Donald Trump",41
"PPP","Public Policy Polling",767,"Ron DeSantis",43
"McLaughlin","McLaughlin & Associates",1000,"Joe Biden",41
"Big Data Poll","Big Data Poll",2765,"Joe Biden",41.4
"Big Data Poll","Big Data Poll",2765,"Donald Trump",42.4
"Big Data Poll","Big Data Poll",2765,"Joe Biden",40.2
"Big Data Poll","Big Data Poll",2765,"Donald Trump",42.6
"Premise","Premise",1651,"Donald Trump",41
"Premise","Premise",1240,"Donald Trump",43
"HarrisX","Harris Insights & Analytics",2327,"Joe Biden",45
"HarrisX","Harris Insights & Analytics",2327,"Donald Trump",44
"HarrisX","Harris Insights & Analytics",1952,"Joe Biden",41
"HarrisX","Harris Insights & Analytics",1952,"Donald Trump",47
"YouGov","YouGov",1113,"Joe Biden",47
"YouGov","YouGov",1113,"Donald Trump",41
"YouGov","YouGov",1116,"Joe Biden",45
"YouGov","YouGov",1116,"Ron DeSantis",40
"Schoen Cooperman","Schoen Cooperman Research",800,"Joe Biden",44
"Schoen Cooperman","Schoen Cooperman Research",800,"Donald Trump",45
"Morning Consult","Morning Consult",5000,"Joe Biden",44
"Franklin and Marshall College","Franklin & Marshall College Center for Opinion Research",723,"Joe Biden",42
"Franklin and Marshall College","Franklin & Marshall College Center for Opinion Research",723,"Donald Trump",40
"Emerson","Emerson College",1000,"Donald Trump",42
"Morning Consult","Morning Consult",4000,"Donald Trump",40
"J.L. Partners","J.L. Partners",741,"Donald Trump",51
"J.L. Partners","J.L. Partners",741,"Ron DeSantis",50
"Morning Consult","Morning Consult",4000,"Joe Biden",45
"Siena","Siena College",803,"Joe Biden",47
"Clarity","Clarity Campaign Labs",2018,"Joe Biden",44
"Clarity","Clarity Campaign Labs",2018,"Donald Trump",45
"Clarity","Clarity Campaign Labs",2018,"Joe Biden",43
"Clarity","Clarity Campaign Labs",2018,"Ron DeSantis",40
"YouGov","YouGov",1321,"Joe Biden",43
"YouGov","YouGov",1321,"Donald Trump",42
"Roanoke College","Roanoke College Institute for Policy and Opinion Research",702,"Joe Biden",51
"Roanoke College","Roanoke College Institute for Policy and Opinion Research",702,"Donald Trump",42
"Marist","Marist College",1100,"Joe Biden",47
"Marist","Marist College",1100,"Donald Trump",46
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1002,"Joe Biden",44
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1002,"Donald Trump",41
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1002,"Joe Biden",42
"Quinnipiac","Quinnipiac University",1632,"Joe Biden",47
"Quinnipiac","Quinnipiac University",1632,"Donald Trump",46
"Emerson","Emerson College",837,"Joe Biden",48.2
"Emerson","Emerson College",837,"Donald Trump",40.9
"Emerson","Emerson College",837,"Joe Biden",44
"EPIC/MRA","EPIC-MRA",600,"Joe Biden",46
"PPP","Public Policy Polling",737,"Donald Trump",55
"Premise","Premise",1726,"Donald Trump",41
"Premise","Premise",1306,"Donald Trump",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1212,"Joe Biden",40
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1212,"Donald Trump",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1212,"Joe Biden",41
"Emerson","Emerson College",1337,"Joe Biden",43.2
"Emerson","Emerson College",1337,"Donald Trump",44.7
"Emerson","Emerson College",1337,"Joe Biden",40.6
"Emerson","Emerson College",1337,"Donald Trump",41.8
"Cygnal","Cygnal",2000,"Joe Biden",46.3
"Cygnal","Cygnal",2000,"Donald Trump",43.4
"Noble Predictive Insights","Noble Predictive Insights",2500,"Joe Biden",44
"Noble Predictive Insights","Noble Predictive Insights",2500,"Donald Trump",41
"Noble Predictive Insights","Noble Predictive Insights",2500,"Joe Biden",43
"Noble Predictive Insights","Noble Predictive Insights",2500,"Ron DeSantis",41
"Emerson","Emerson College",1121,"Joe Biden",44.1
"Emerson","Emerson College",1121,"Donald Trump",43.6
"Emerson","Emerson College",1121,"Joe Biden",41.2
"Emerson","Emerson College",1121,"Donald Trump",43.3
"InsiderAdvantage","InsiderAdvantage",850,"Joe Biden",44.6
"InsiderAdvantage","InsiderAdvantage",850,"Donald Trump",44
"Echelon Insights","Echelon Insights",1013,"Joe Biden",45
"Echelon Insights","Echelon Insights",1013,"Donald Trump",44
"Echelon Insights","Echelon Insights",1013,"Joe Biden",44
"Echelon Insights","Echelon Insights",1013,"Ron DeSantis",41
"Echelon Insights","Echelon Insights",1013,"Joe Biden",41
"Echelon Insights","Echelon Insights",1013,"Donald Trump",42
"Siena/NYT","The New York Times/Siena College",1329,"Joe Biden",43
"Siena/NYT","The New York Times/Siena College",1329,"Donald Trump",43
"Big Village","Big Village",2020,"Donald Trump",41.5
"Big Village","Big Village",1663,"Joe Biden",43.8
"Big Village","Big Village",1663,"Joe Biden",43.2
"Premise","Premise",1577,"Donald Trump",42
"Premise","Premise",1172,"Donald Trump",43
"Ohio Northern University Institute for Civics and Public Policy","Ohio Northern University Institute for Civics and Public Policy",675,"Donald Trump",49.1
"Ohio Northern University Institute for Civics and Public Policy","Ohio Northern University Institute for Civics and Public Policy",675,"Ron DeSantis",41.1
"YouGov","YouGov",1500,"Joe Biden",40
"YouGov","YouGov",1306,"Joe Biden",44
"YouGov","YouGov",1306,"Donald Trump",40
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",804,"Joe Biden",43
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",804,"Donald Trump",40
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",804,"Joe Biden",41
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",804,"Ron DeSantis",41
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",804,"Glenn Youngkin",44
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",40
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",49
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",46
"Public Opinion Strategies","Public Opinion Strategies",500,"Donald Trump",46
"HarrisX","Harris Insights & Analytics",922,"Joe Biden",42
"HarrisX","Harris Insights & Analytics",922,"Donald Trump",46
"McLaughlin","McLaughlin & Associates",1000,"Donald Trump Jr.",49
"McLaughlin","McLaughlin & Associates",1000,"Joe Biden",40
"Alaska Survey Research","Alaska Survey Research",1336,"Donald Trump",43
"HarrisX/Harris Poll","Harris Insights & Analytics",2068,"Joe Biden",40
"HarrisX/Harris Poll","Harris Insights & Analytics",2068,"Donald Trump",45
"HarrisX/Harris Poll","Harris Insights & Analytics",2068,"Donald Trump",47
"HarrisX/Harris Poll","Harris Insights & Analytics",2068,"Ron DeSantis",41
"Quinnipiac","Quinnipiac University",1809,"Joe Biden",49
"Quinnipiac","Quinnipiac University",1809,"Donald Trump",44
"YouGov","YouGov",1098,"Joe Biden",47
"YouGov","YouGov",1098,"Donald Trump",43
"YouGov","YouGov",1098,"Joe Biden",46
"YouGov","YouGov",1098,"Ron DeSantis",42
"Premise","Premise",1552,"Donald Trump",41
"Premise","Premise",1124,"Joe Biden",40
"Premise","Premise",1124,"Donald Trump",42
"Mitchell","Mitchell Research & Communications",639,"Joe Biden",45
"Mitchell","Mitchell Research & Communications",639,"Donald Trump",43
"Mitchell","Mitchell Research & Communications",639,"Joe Biden",44
"Suffolk","Suffolk University",500,"Donald Trump",43.6
"Big Data Poll","Big Data Poll",1057,"Donald Trump",42.1
"Marquette Law School","Marquette University Law School",1005,"Joe Biden",50
"Marquette Law School","Marquette University Law School",1005,"Donald Trump",49
"Marquette Law School","Marquette University Law School",788,"Joe Biden",50
"Marquette Law School","Marquette University Law School",788,"Donald Trump",50
"Marquette Law School","Marquette University Law School",1005,"Joe Biden",49
"Marquette Law School","Marquette University Law School",1005,"Ron DeSantis",50
"Marquette Law School","Marquette University Law School",788,"Joe Biden",48
"Marquette Law School","Marquette University Law School",788,"Ron DeSantis",51
"YouGov","YouGov",1500,"Donald Trump",40
"YouGov","YouGov",1296,"Joe Biden",42
"American Pulse","American Pulse Research & Polling",895,"Joe Biden",51.8
"American Pulse","American Pulse Research & Polling",895,"Joe Biden",45.6
"American Pulse","American Pulse Research & Polling",895,"Tim Scott",40.8
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",44
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",46
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",45
"Public Opinion Strategies","Public Opinion Strategies",500,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Joe Biden",40
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1174,"Joe Biden",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1174,"Donald Trump",43
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",47
"Public Opinion Strategies","Public Opinion Strategies",500,"Donald Trump",43
"HarrisX","Harris Insights & Analytics",915,"Joe Biden",44
"HarrisX","Harris Insights & Analytics",915,"Donald Trump",44
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",933,"Donald Trump",49.1
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",933,"Ron DeSantis",49.1
"Echelon Insights","Echelon Insights",1020,"Joe Biden",45
